i_idx,j_idx,i_id,j_id,arm_i,arm_j,theta_rad,theta_deg,L_nm,D_nm,P,Psecond,Pmax_over_Psecond
11,12,12,13,1,0,0.43349596900274867,24.837489459791456,10.500862636448074,10.41883434712284,0.44887302024328474,0.30808528344109576,1.4569765073803236
23,24,24,25,1,1,0.3969440799640555,22.743220484643842,10.997071880096913,10.925016058829824,0.4481819261531114,0.2524953774751529,1.775010420526274
34,37,35,38,0,1,0.19209556596717287,11.006265193095897,13.612697491058784,13.591777219954405,0.44801583104755105,0.28168305303378083,1.5904962198553805
9,10,10,11,0,0,0.46478793467570234,26.63038702551995,10.234884237405481,10.143006865647795,0.44591032997549335,0.0,inf
2,3,3,4,0,0,0.46478798727240556,26.63039003908906,10.234885323674403,10.143007921427362,0.44591029082566175,0.0,inf
44,56,45,57,0,1,0.30468783820943984,17.457327198365764,12.386841636552353,12.338983520479873,0.4433869632420953,0.31141738057383705,1.4237707684300822
41,47,42,48,0,1,0.39575533362744797,22.675110336644593,11.550687121439147,11.47545560091502,0.4362760793622997,0.27584898682235864,1.5815757903916208
1,6,2,7,0,1,0.39575554606974295,22.675122508691484,11.550688076143944,11.475456468790904,0.43627599953242047,0.28332202123025085,1.5398591243914168
8,14,9,15,0,1,0.39575562134120545,22.675126821428606,11.550688778599946,11.475457138110087,0.4362759633031461,0.0,inf
97,167,243,142,1,1,1.0768424147736961,61.69852556720883,2.934817380213747,2.7950592934432894,0.43505620820363167,0.1966833098828873,2.2119630204651357
51,55,52,56,1,0,0.45003846335150954,25.78530456859447,11.200518514038297,11.106236990742572,0.42890093400020296,0.3016773475525514,1.4217207141331338
20,21,21,22,0,1,0.35049451110418023,20.081856228770693,12.884594635736862,12.81874474754236,0.420058426081354,0.2715752797145629,1.5467476514167753
21,22,22,23,0,1,0.3997372115467347,22.903255135956055,12.38666261533801,12.304357896659008,0.4173568184264987,0.2531224641243909,1.648833578916958
4,15,5,16,0,1,0.4139724245905638,23.718872763837044,12.276608487701433,12.18913436156151,0.41587378961800336,0.2928018400199911,1.4203250552988653
74,134,173,202,0,0,0.6168402549673282,35.34234324340152,9.743607067046396,9.589866622163054,0.41483556920217596,0.2565380961766133,1.6170524977958167
193,201,235,144,1,1,1.0238030512816156,58.65959389105237,4.698044750083302,4.495534604085238,0.412023248444901,0.20195839510250146,2.040139248659526
0,11,1,12,1,0,0.4747478632850346,27.20104889908629,12.29033585793519,12.175241265677766,0.39981606723040053,0.27831638337085685,1.4365523954716142
30,31,31,32,1,0,0.3341510127882891,19.145442752790967,14.428534110485502,14.361500847126292,0.39291819373264714,0.2751849998551003,1.4278328903811606
135,242,183,182,0,0,1.1245924391688722,64.43440043669915,4.851365316337849,4.599728146030253,0.38346533689729345,0.3481407514577309,1.1014663905091602
53,159,54,176,1,0,0.8281332492450733,47.44854005619816,9.065179553736867,8.808351866723868,0.3751366278962042,0.2956023606257609,1.2690582954144114
49,54,50,55,1,1,0.4810030214519208,27.559443062235662,13.640295355429949,13.509180453577686,0.3722346657085161,0.32557853787453345,1.1433022217575113
15,16,16,17,0,0,0.5752834247938836,32.96131226452123,12.665669280712812,12.491735546772057,0.36805596742802915,0.0,inf
48,54,49,55,1,0,0.34084090434632786,19.528745304466785,16.14647592325616,16.068431973593125,0.35904417242324843,0.27964105564513597,1.28394656355065
17,18,18,19,0,1,0.386155873099438,22.125101762787196,15.860594816948442,15.762233581100444,0.3538563621322679,0.0,inf
37,121,38,231,0,0,1.2403547652296871,71.06709314660114,5.024466857551983,4.708519392661677,0.35315164990442277,0.3235224882464035,1.091583004997949
50,51,51,52,0,0,0.5279868559750456,30.251418485751763,14.201688060709005,14.03730333164816,0.35126608172936546,0.3463124282086158,1.014304001581386
0,22,1,23,0,0,0.8187745532804241,46.91232627567766,10.529325619681044,10.237664914326572,0.3507384988455478,0.0,inf
132,145,83,198,0,0,0.7817682320811681,44.792020255654776,11.036051223871993,10.757156627267056,0.3501156763852161,0.2989495135977427,1.1711531896195726
28,32,29,33,1,0,0.5027393694275576,28.804844063267378,14.827192924175305,14.671538559324308,0.3459664516640343,0.3435161994821049,1.0071328577389465
49,55,50,56,0,1,0.6731165804674435,38.56673918106258,12.879412564782855,12.637640900320221,0.3421555049334281,0.0,inf
161,182,101,94,1,0,1.0551191650219962,60.453875039127816,8.094271825340964,7.723997197891129,0.3408123269940192,0.30724775274092925,1.1092427005687215
108,144,223,146,1,1,0.7610789178184938,43.606609867383725,11.923782253108273,11.63807772523715,0.3393555164375295,0.24867784315903696,1.364639133613932
76,211,216,133,1,0,1.2403325629348017,71.0658210488087,5.8837044178404625,5.513739548082279,0.33830566604057283,0.217134715043351,1.5580450411765343
34,36,35,37,1,1,0.4366073568960269,25.0157588545044,16.38211756220163,16.25230820812276,0.3338515805855245,0.0,inf
191,228,114,190,1,1,1.0232806442065145,58.629662170461295,8.976353640025756,8.589815742357503,0.3327850899791044,0.2324921103320913,1.431382292946435
52,53,53,54,1,0,0.42358126480968716,24.26941875440837,16.689317880514004,16.564830090013658,0.3315004531436395,0.3028089514476522,1.0947511675557167
26,27,27,28,0,1,0.35840148149933226,20.534892261147796,17.781267587766735,17.686252249502513,0.32718521917100785,0.22876401409428684,1.4302302766734805
45,46,46,47,1,0,0.2668584561849925,15.28986326677687,19.139572093029667,19.082831180305842,0.32404723904940136,0.2170522114932274,1.4929460373616719
192,219,233,111,1,1,1.3862215223446497,79.42464270054838,4.958977386311697,4.571355356994088,0.32288957111071015,0.2012969487571197,1.6040460280413953
229,237,98,164,1,0,0.5476130553531363,31.375916877998645,15.670780183361073,15.4757064186201,0.32233615839897395,0.31859510427253634,1.0117423465592157
29,33,30,34,0,1,0.4976636571071592,28.514027169286,16.349486615917787,16.18128889138954,0.3216482072006087,0.29005166578073416,1.1089341836214797
59,168,60,140,1,1,0.7196265307323135,41.231563036603,13.868320060745878,13.57100616657324,0.31614810729646875,0.2933172492109691,1.077836738708396
67,73,77,222,0,0,1.1048473067991487,63.30308768598684,9.053672557636164,8.600160383373591,0.31472650076741066,0.2664470640416407,1.1811971053215462
161,237,101,164,0,1,1.1018373961135126,63.13063250698857,9.574182745103691,9.097167284165643,0.30722939066262717,0.0,inf
81,165,85,84,1,0,1.0451186510553145,59.880887795875324,10.417056602243425,9.949393117887313,0.3053807171499364,0.267610306755676,1.1411395953024492
40,45,41,46,0,0,0.25519110355762387,14.621373203137775,20.71456495595109,20.65840301625024,0.3017404856556183,0.0,inf
208,249,224,240,1,1,1.0680730435055434,61.1960776045604,10.39710081213428,9.909900114193572,0.30125100489398654,0.2601200886527357,1.1581227980287259
