i_idx,j_idx,i_id,j_id,arm_i,arm_j,theta_rad,theta_deg,L_nm,D_nm,P,Psecond,Pmax_over_Psecond
9,16,10,17,1,0,0.1563037876098911,8.95554735195597,13.016010276097482,13.00276463397254,0.4722217494839183,0.0,inf
65,76,66,77,0,1,0.5416841458368553,31.03621538560079,9.375607048810368,9.261401455898909,0.44324740432208765,0.0,inf
35,36,36,37,0,1,0.1684526732669655,9.651627225893352,14.853743233361685,14.83618719835193,0.4274459359665836,0.0,inf
2,3,3,4,0,1,0.32634494119592894,18.698187795971762,13.785164709861995,13.724073839960674,0.4077847253912939,0.0,inf
89,90,90,91,0,1,0.32634492602809984,18.698186926919167,13.78516521487333,13.724074348405173,0.4077847190321249,0.0,inf
28,29,29,30,0,1,0.32634493929114006,18.698187686835396,13.785165479862911,13.724074607261416,0.40778471018605406,0.0,inf
10,11,11,12,0,1,0.3263449316360609,18.69818724823167,13.78516559355012,13.72407472330701,0.4077847098553465,0.0,inf
19,20,20,21,0,1,0.3263450523491622,18.698194164582908,13.785165154575807,13.724074241143917,0.4077846874681168,0.0,inf
38,39,39,40,0,1,0.326345042274676,18.698193587357366,13.785165996246658,13.724075082851593,0.4077846729224677,0.0,inf
12,16,13,17,0,1,0.2557132118676667,14.651287805751938,14.969698355952577,14.928945959025581,0.40201052684346034,0.0,inf
37,40,38,41,1,0,0.25989480368227974,14.890875368375715,15.010609637245391,14.968399613877342,0.4001224504396757,0.0,inf
11,12,12,13,0,1,0.3264631898042314,18.704962942160787,14.394837389675223,14.330998494324662,0.3955117468056846,0.0,inf
39,40,40,41,0,1,0.32646327825644544,18.70496801009934,14.39483655002553,14.330997623851644,0.3955117411388146,0.0,inf
20,21,21,22,0,1,0.32646324047107345,18.704965845157,14.394837115146665,14.330998201224498,0.39551173947721374,0.0,inf
3,4,4,5,0,1,0.326463257090599,18.70496679738567,14.39483739426608,14.330998472614924,0.39551172977282334,0.0,inf
29,30,30,31,0,1,0.32646326035957307,18.704966984684088,14.394837626291189,14.330998702334263,0.3955117243612939,0.0,inf
31,32,32,33,0,1,0.3485321924315041,19.969423650766636,14.981576123394227,14.905862751330893,0.3787188040186083,0.0,inf
41,42,42,43,0,1,0.34853225518364034,19.9694272461992,14.981576685088118,14.905863282963596,0.37871877825287475,0.0,inf
87,88,88,89,0,1,0.3485322451044591,19.969426668704656,14.981577366846244,14.905863965648729,0.37871876777323393,0.0,inf
22,23,23,24,0,1,0.34853223088225166,19.969425853832192,14.981577968498357,14.905864570429971,0.3787187598093588,0.0,inf
5,6,6,7,0,1,0.34853227663242675,19.969428475124136,14.981577929299426,14.905864511582248,0.3787187495212671,0.0,inf
13,14,14,15,0,1,0.3485322920849307,19.969429360487396,14.981578136919872,14.905864711449974,0.37871874186418314,0.0,inf
82,84,83,85,0,1,0.47853418174938267,27.41798896698589,13.46608376756271,13.337964993416868,0.37608183603935,0.0,inf
44,61,45,62,1,0,0.4609705046719318,26.41166439771729,13.740590463901862,13.619255267988542,0.3751263182943876,0.0,inf
18,25,19,26,1,0,0.2698533568686582,15.461458436011759,16.871642397771595,16.82049701418039,0.3622661549969225,0.0,inf
9,13,10,14,0,1,0.4130455854019994,23.665768790044975,15.36829915642178,15.259284643759868,0.3565189287811089,0.0,inf
1,5,2,6,0,1,0.41304564596630156,23.665772260123873,15.368298972390395,15.259284429132792,0.3565189183155447,0.0,inf
27,31,28,32,0,1,0.41304564313000225,23.665772097615896,15.368300126508904,15.259285576558563,0.35651889838603756,0.0,inf
18,22,19,23,0,1,0.4130456446299186,23.665772183554772,15.368300595565964,15.25928604149833,0.35651888968422085,0.0,inf
86,87,87,88,0,1,0.4130456875195023,23.665774640946903,15.368300604985704,15.259286028259963,0.3565188797817862,0.0,inf
37,41,38,42,0,1,0.4130456849823807,23.665774495580543,15.368300974661823,15.259286396650177,0.3565188737678032,0.0,inf
10,15,11,16,1,0,0.48808257924827225,27.965071844785538,14.886556575147878,14.739231630163568,0.3481747224308122,0.0,inf
28,33,29,34,1,0,0.48808259481068683,27.96507273644621,14.88655657717861,14.73923162280733,0.3481747189459742,0.0,inf
19,24,20,25,1,0,0.48808254809597124,27.965070059890166,14.886557952037325,14.739233012176898,0.3481747053659682,0.0,inf
38,43,39,44,1,0,0.4880826301511867,27.965074761307697,14.886557346316138,14.739232363061962,0.34817469772286735,0.0,inf
2,7,3,8,1,0,0.48808262381868917,27.965074398482315,14.886557881029148,14.73923289629465,0.34817468981781946,0.0,inf
89,92,90,93,1,0,0.488082677730042,27.9650774873753,14.886557513748008,14.739232500199565,0.3481746842620043,0.0,inf
58,60,59,61,0,1,0.6823844851231189,39.09775100276242,13.058646113263704,12.806752595180049,0.3371080552668269,0.0,inf
59,60,60,61,1,0,0.4065107976230243,23.29135303029603,16.673384177095823,16.558817175388096,0.3353897400329656,0.0,inf
21,25,22,26,0,1,0.47032153812991606,26.94743914894541,16.38308646114823,16.2325043781084,0.3267466060250416,0.0,inf
1,4,2,5,1,0,0.5669638640860599,32.48463654856006,16.807924397096667,16.583707469049134,0.30079189684486346,0.0,inf
67,68,68,69,0,1,0.9481097749089406,54.32268861738077,12.06359909750844,11.616810895653828,0.2991633947975644,0.0,inf
77,78,78,79,0,1,0.9481097827436977,54.32268906627929,12.063599856998323,11.616811619714092,0.29916338194483044,0.0,inf
66,84,67,85,1,0,1.0617817433206374,60.835612656315405,12.04096730293153,11.483270168342607,0.2785940382335795,0.0,inf
70,71,71,72,0,1,0.9733879028426732,55.771018661975404,13.470449538303209,12.944919305162433,0.27439119768613707,0.0,inf
80,81,81,82,0,1,0.9733879352350633,55.77102051792264,13.470451047135473,12.94492072056708,0.27439117132722834,0.0,inf
27,30,28,31,1,0,0.5418419095175139,31.045254578662977,19.55052125776,19.312235368234003,0.26647540302313877,0.0,inf
86,91,87,92,1,0,0.9320029944625308,53.399838076257645,15.179308003874317,14.635859220305854,0.2586454861205209,0.0,inf
0,6,1,7,1,0,1.2170344399123734,69.73093692904698,12.138110744433728,11.402748615234934,0.2511528087426579,0.0,inf
85,88,86,89,1,0,1.2170344429211921,69.7309371014396,12.138110879632697,11.40274873867453,0.2511528065638013,0.0,inf
26,32,27,33,1,0,1.2170345203636042,69.73094153856296,12.138110890366171,11.402748656906724,0.2511527940468369,0.0,inf
8,14,9,15,1,0,1.2170345330599948,69.73094226601256,12.138111012582401,11.402748756660108,0.25115279048207845,0.0,inf
17,23,18,24,1,0,1.2170345486978602,69.73094316199625,12.138111248253345,11.402748959506038,0.25115278502228766,0.0,inf
35,42,36,43,1,0,1.2170345102757891,69.73094096057373,12.138112790316729,11.402750453717434,0.2511527718008723,0.0,inf
79,80,80,81,0,1,1.4866628537105149,85.17950707648743,8.916680488953897,8.117930508499029,0.24850980140137574,0.0,inf
69,70,70,71,0,1,1.4866628806765854,85.17950862152945,8.916681174619534,8.117931104568278,0.24850978861544357,0.0,inf
73,79,74,80,0,1,1.1030201325350644,63.19839831221989,14.563590741042468,13.83645263536955,0.23921705417152359,0.0,inf
63,69,64,70,0,1,1.103020173741659,63.19840067318385,14.563590454477643,13.836452309610497,0.2392170513237184,0.0,inf
59,61,60,62,0,1,1.2436641987688555,71.25670972097453,13.479254077705287,12.627213051269274,0.2309153875996905,0.0,inf
72,73,73,74,0,1,1.3351263710457908,76.49710617754137,12.948792493310387,12.008244995637588,0.22370938204127946,0.0,inf
62,63,63,64,0,1,1.3351263774286994,76.4971065432551,12.948794076820974,12.00824645533596,0.22370936341993158,0.0,inf
53,54,54,55,0,1,1.5018781927629496,86.05128178805252,10.885379553858812,9.890779446276094,0.22304219037874518,0.0,inf
45,46,46,47,0,1,1.5018782034404683,86.05128239982926,10.885379596797172,9.890779471548326,0.22304218838375828,0.0,inf
46,47,47,48,0,1,1.3384677903857884,76.68855540330662,13.183405947790682,12.221125550577998,0.22063062465639083,0.0,inf
54,55,55,56,0,1,1.3384678131932277,76.68855671007664,13.183406132725679,12.221125689954977,0.22063061941279152,0.0,inf
62,68,63,69,1,0,1.4600672595664708,83.65569177839085,12.442447520117732,11.366328757303034,0.21190227820751087,0.0,inf
72,78,73,79,1,0,1.4600672973745377,83.65569394463351,12.442448515581955,11.366329612427151,0.21190226256010172,0.0,inf
64,71,65,72,1,0,1.4369052470686072,82.328606217234,12.747701956384484,11.678987871215842,0.21179268385394148,0.0,inf
74,81,75,82,1,0,1.4369052892257708,82.32860863266154,12.747701701598753,11.678987576700985,0.21179268086791941,0.0,inf
74,75,75,76,0,1,1.470435379006076,84.24974126376777,13.027182845797334,11.884867777251221,0.20444273267126895,0.0,inf
64,65,65,66,0,1,1.4704354876993064,84.24974749143114,13.027182857037873,11.884867623198415,0.20444271840969475,0.0,inf
49,50,50,51,0,1,1.5193798660166764,87.05405379990805,12.535450616637336,11.364008722198347,0.20310345580037562,0.0,inf
50,51,51,52,0,1,1.4755653709402408,84.54366815053156,13.174630534396307,12.011531442904955,0.2022793497697757,0.0,inf
51,52,52,53,0,1,1.41956840932095,81.33527858419015,14.195754976280801,13.033467177210472,0.19918662763803052,0.0,inf
76,77,77,78,0,1,1.6895631644536757,96.80483854396346,11.728316438933053,10.38225927708619,0.18975431185296224,0.0,inf
66,67,67,68,0,1,1.6895632452386118,96.80484317259933,11.72831684192278,10.382259509704564,0.18975429827058177,0.0,inf
82,83,83,84,1,0,1.2946951069566706,74.18056538485594,17.573298688016102,16.37138628219192,0.18215570445365584,0.0,inf
34,36,35,37,1,0,1.1518938350286185,65.99865519427856,19.758056043123627,18.68369077711821,0.1788476070161347,0.0,inf
85,92,86,93,0,1,1.550736218999612,88.85064048675271,14.700122306533142,13.270828369837554,0.1786663008490227,0.0,inf
0,15,1,16,0,1,1.5507362728086727,88.8506435697848,14.700123707320527,13.27082953822183,0.17866628221497163,0.0,inf
55,56,56,57,0,1,1.7282198881768143,99.01970566310254,13.033549212726042,11.471044983643194,0.1734447086619984,0.0,inf
48,49,49,50,0,1,1.5778895877539325,90.40641391593768,14.951354113504996,13.447877588153304,0.17341227694362593,0.0,inf
56,57,57,58,0,1,1.5778896159247138,90.40641553000455,14.951354118921977,13.447877541014238,0.1734122737866684,0.0,inf
44,45,45,46,0,1,1.7429294055723341,99.86249892854009,14.220987944920013,12.488093124382894,0.16192326664084175,0.0,inf
52,53,53,54,0,1,1.7429294134045996,99.86249937729585,14.220987918172746,12.488093085913,0.16192326605001423,0.0,inf
47,48,48,49,0,1,1.7331058690132108,99.29965174380986,16.31313165908205,14.346803194628075,0.14675569012139603,0.0,inf
